,id,gender,season,age,tripletsOfMonths,commonRed,commonGreen,commonBlue
629,18459,Men,Spring,2,2,254,254,254
630,27284,Women,Fall,2,4,89,62,48
631,12163,Women,Fall,2,4,254,254,254
632,42613,Women,Winter,2,1,254,254,253
633,3534,Women,Summer,2,3,254,41,36
634,24065,Men,Fall,2,4,254,254,253
635,10250,Women,Winter,2,1,254,254,253
636,57597,Women,Spring,2,2,132,17,30
637,40520,Men,Winter,2,1,254,254,254
638,1607,Men,Fall,2,4,40,58,70
639,11382,Women,Fall,2,4,254,254,254
640,44180,Women,Spring,2,2,254,254,254
641,37472,Men,Winter,2,1,66,66,68
642,53137,Women,Winter,2,1,254,254,254
643,15722,Men,Fall,2,4,254,144,147
644,4375,Men,Summer,2,3,252,56,63
645,35325,Women,Winter,2,1,253,254,254
646,22392,Women,Fall,2,4,0,248,254
647,51660,Men,Winter,2,1,10,10,10
648,17075,Women,Winter,2,1,254,254,254
649,23240,Women,Fall,2,4,254,179,176
650,6422,Unisex,Summer,0,3,254,254,254
651,18801,Men,Summer,2,3,67,59,57
652,26732,Women,Spring,2,2,254,254,254
653,12507,Men,Winter,2,1,20,15,17
654,31785,Women,Summer,2,3,254,153,170
655,3150,Men,Fall,2,4,33,254,37
656,17849,Women,Fall,2,4,254,219,243
657,29548,Men,Summer,2,3,83,105,144
658,42879,Women,Summer,2,3,38,38,42
659,16395,Men,Fall,2,4,247,243,161
660,51452,Women,Summer,2,3,254,254,108
661,6610,Men,Summer,2,3,254,249,245
662,47537,Women,Winter,2,1,254,223,193
663,17247,Men,Fall,2,4,254,123,135
664,23072,Men,Winter,2,1,43,48,53
665,42045,Men,Summer,2,3,232,232,230
666,3362,Men,Summer,2,3,41,31,30
667,12735,Unisex,Fall,0,4,14,12,13
668,54120,Women,Winter,2,1,254,254,254
669,30465,Women,Summer,2,3,254,254,254
670,9658,Men,Fall,2,4,71,58,68
671,43197,Women,Winter,2,1,234,233,229
672,38608,Men,Summer,2,3,205,203,210
673,24257,Men,Summer,2,3,254,254,254
674,10062,Men,Fall,2,4,212,209,210
675,56677,Men,Winter,2,1,227,230,222
676,25385,Men,Summer,2,3,254,254,254
677,32332,Men,Winter,2,1,202,202,202
678,5095,Men,Summer,2,3,169,181,196
679,37640,Women,Summer,2,3,145,36,44
680,4147,Women,Summer,2,3,254,254,222
681,36792,Men,Winter,2,1,26,26,26
682,45260,Men,Winter,2,1,58,58,60
683,15510,Men,Fall,2,4,254,70,65
684,21725,Men,Fall,2,4,52,50,63
685,34038,Boys,Summer,1,3,220,33,49
686,43956,Women,Summer,2,3,254,254,254
687,28467,Women,Summer,2,3,200,91,64
688,16368,Men,Fall,2,4,254,75,254
689,42884,Women,Summer,2,3,253,253,253
690,55833,Women,Spring,2,2,188,188,188
691,46418,Men,Winter,2,1,217,35,85
692,48582,Men,Summer,2,3,254,254,254
693,30498,Women,Summer,2,3,254,254,254
694,8777,Men,Fall,2,4,34,34,34
695,19320,Unisex,Fall,0,4,183,45,77
696,25378,Men,Summer,2,3,234,226,217
697,4986,Men,Summer,2,3,254,254,254
698,39727,Women,Summer,2,3,192,207,239
699,57758,Women,Spring,2,2,229,216,160
700,5854,Women,Summer,2,3,254,24,58
701,11971,Men,Fall,2,4,254,254,254
702,5068,Men,Winter,2,1,63,89,118
703,39515,Unisex,Summer,0,3,56,43,44
704,45893,Men,Winter,2,1,12,12,13
705,44941,Men,Summer,2,3,34,34,34
706,24098,Men,Summer,2,3,36,36,36
707,4388,Men,Summer,2,3,254,209,187
708,58522,Unisex,Summer,0,3,150,69,46
709,28655,Men,Summer,2,3,197,197,192
710,2843,Men,Summer,2,3,254,41,83
711,17088,Women,Winter,2,1,124,75,59
712,3991,Men,Summer,2,3,254,250,240
713,29787,Men,Summer,2,3,241,237,230
714,9497,Men,Summer,2,3,37,37,31
715,13428,Men,Summer,2,3,250,242,252
716,19112,Men,Summer,2,3,56,88,125
717,16966,Men,Fall,2,4,254,33,253
718,49662,Women,Winter,2,1,254,254,254
719,20860,Women,Winter,2,1,254,254,254
720,32599,Women,Summer,2,3,23,43,41
721,39171,Women,Summer,2,3,237,254,254
722,36905,Men,Winter,2,1,30,27,30
723,57932,Men,Summer,2,3,0,0,0
724,58146,Unisex,Summer,0,3,210,66,69
725,40985,Boys,Summer,1,3,238,4,238
726,41857,Men,Summer,2,3,180,182,154
727,59094,Women,Summer,2,3,223,168,32
728,36139,Men,Summer,2,3,247,247,247
729,7169,Men,Fall,2,4,254,254,254
730,28231,Men,Spring,2,2,38,30,32
731,13870,Men,Fall,2,4,249,234,218
732,19576,Women,Summer,2,3,252,252,250
733,7955,Men,Fall,2,4,183,180,183
734,8121,Men,Winter,2,1,118,72,47
735,27279,Women,Fall,2,4,63,150,199
736,6887,Women,Summer,2,3,254,221,215
737,31912,Women,Summer,2,3,36,63,44
738,49808,Women,Winter,2,1,207,254,188
739,22539,Women,Winter,2,1,14,14,14
740,27877,Women,Summer,2,3,49,65,104
741,6289,Men,Summer,2,3,210,205,199
742,28003,Men,Summer,2,3,254,254,254
743,8313,Women,Winter,2,1,59,48,51
744,49034,Women,Summer,2,3,254,254,254
745,19744,Men,Fall,2,4,10,10,10
746,26199,Men,Spring,2,2,19,22,23
747,47992,Women,Winter,2,1,21,22,26
748,18696,Men,Summer,2,3,18,18,18
749,2629,Women,Fall,2,4,223,220,213
750,14867,Men,Summer,2,3,35,34,33
751,38291,Men,Summer,2,3,29,28,33
752,11529,Men,Fall,2,4,40,42,48
753,41259,Men,Summer,2,3,61,57,55
754,1890,Men,Winter,2,1,254,77,72
755,15189,Men,Fall,2,4,130,176,125
756,24408,Men,Summer,2,3,254,254,254
757,20894,Men,Fall,2,4,254,254,254
758,21946,Women,Winter,2,1,32,36,36
759,39185,Women,Summer,2,3,234,180,146
760,56028,Women,Spring,2,2,103,48,45
761,40971,Men,Winter,2,1,139,101,59
762,52488,Women,Winter,2,1,234,186,153
763,59060,Women,Summer,2,3,254,254,148
764,4718,Girls,Summer,1,3,254,214,76
765,56814,Women,Summer,2,3,212,0,0
766,12956,Men,Fall,2,4,26,110,27
767,29317,Unisex,Summer,0,3,25,14,18
768,17418,Men,Winter,2,1,0,27,28
769,47368,Women,Summer,2,3,84,70,61
770,13884,Men,Fall,2,4,254,254,254
771,19582,Men,Summer,2,3,195,200,202
772,48320,Women,Winter,2,1,254,254,254
773,9007,Women,Winter,2,1,254,254,18
774,6873,Women,Summer,2,3,254,80,77
775,18450,Women,Spring,2,2,200,0,0
776,29125,Women,Winter,2,1,254,199,199
777,26951,Women,Summer,2,3,59,162,154
778,27883,Women,Summer,2,3,236,222,235
779,30834,Women,Summer,2,3,254,254,254
780,29919,Men,Winter,2,1,33,33,33
781,42428,Women,Summer,2,3,254,182,132
782,12358,Men,Fall,2,4,254,238,250
783,48112,Women,Summer,2,3,71,57,57
784,9235,Men,Fall,2,4,32,32,251
785,14893,Women,Summer,2,3,254,187,243
786,15941,Men,Fall,2,4,35,35,35
787,53768,Men,Summer,2,3,45,53,88
788,21348,Men,Winter,2,1,254,254,254
789,59252,Men,Winter,2,1,223,219,216
790,6619,Men,Summer,2,3,254,254,254
791,54915,Men,Summer,2,3,0,0,0
792,50589,Men,Summer,2,3,201,145,113
793,42870,Women,Summer,2,3,81,56,75
794,18206,Men,Fall,2,4,19,17,18
795,54129,Women,Winter,2,1,254,254,254
796,23847,Men,Fall,2,4,254,254,224
797,48576,Men,Summer,2,3,254,254,254
798,9651,Men,Fall,2,4,254,254,254
799,8783,Men,Fall,2,4,254,27,40
800,4972,Men,Summer,2,3,221,218,211
801,38601,Men,Summer,2,3,213,24,28
802,45269,Men,Summer,2,3,0,0,0
803,11985,Men,Fall,2,4,254,254,254
804,59636,Women,Fall,2,4,254,254,253
805,15519,Men,Fall,2,4,51,42,40
806,10857,Men,Fall,2,4,254,252,247
807,10259,Men,Fall,2,4,45,53,55
808,53902,Women,Summer,2,3,169,125,70
809,38433,Women,Summer,2,3,23,57,53
810,40529,Women,Winter,2,1,254,254,254
811,59404,Women,Fall,2,4,38,190,198
812,25982,Women,Spring,2,2,194,201,197
813,44189,Women,Winter,2,1,217,252,252
814,24850,Men,Summer,2,3,254,254,254
815,23249,Men,Fall,2,4,24,24,24
816,18808,Men,Summer,2,3,35,36,55
817,51669,Men,Winter,2,1,254,254,253
818,3965,Women,Summer,2,3,254,253,248
819,29773,Men,Summer,2,3,203,234,224
820,48744,Men,Summer,2,3,254,254,254
821,17840,Men,Fall,2,4,254,254,254
822,9463,Men,Fall,2,4,253,244,245
823,18034,Women,Winter,2,1,231,207,174
824,16992,Women,Summer,2,3,55,60,67
825,3159,Men,Fall,2,4,223,220,213
826,49696,Men,Summer,2,3,31,44,254
827,14858,Women,Summer,2,3,111,51,44
828,33646,Men,Summer,2,3,254,254,254
829,57303,Women,Winter,2,1,222,207,180
830,11516,Women,Winter,2,1,254,254,118
831,41266,Men,Summer,2,3,57,50,47
832,20251,Men,Fall,2,4,223,227,229
833,14064,Men,Fall,2,4,101,133,190
834,44714,Men,Summer,2,3,254,254,254
835,5433,Men,Summer,2,3,237,42,51
836,52671,Men,Winter,2,1,46,49,54
837,59299,Men,Fall,2,4,254,254,254
838,49837,Women,Winter,2,1,37,48,75
839,16733,Men,Fall,2,4,254,254,253
840,7364,Men,Winter,2,1,177,161,120
841,34463,Unisex,Summer,0,3,27,28,0
842,47191,Men,Summer,2,3,254,254,254
843,27848,Women,Summer,2,3,254,254,254
844,31111,Boys,Summer,1,3,4,19,25
845,55454,Women,Spring,2,2,254,254,254
846,12393,Men,Summer,2,3,29,28,28
847,13241,Men,Fall,2,4,249,249,249
848,54586,Women,Summer,2,3,0,0,0
849,27074,Women,Winter,2,1,254,254,254
850,2616,Women,Fall,2,4,208,213,228
851,43531,Women,Summer,2,3,219,224,216
852,46271,Women,Summer,2,3,59,56,132
853,35783,Women,Summer,2,3,120,174,179
854,7156,Men,Fall,2,4,252,254,253
855,22734,Women,Fall,2,4,254,254,254
856,8922,Men,Fall,2,4,211,208,199
857,16501,Men,Fall,2,4,254,66,66
858,50314,Men,Summer,2,3,254,254,254
859,34651,Women,Fall,2,4,248,248,248
860,6084,Men,Summer,2,3,253,251,252
861,19549,Men,Fall,2,4,202,201,199
862,49239,Men,Fall,2,4,208,208,207
863,31323,Women,Summer,2,3,254,50,68
864,43703,Women,Summer,2,3,254,254,254
865,13073,Men,Fall,2,4,253,254,254
866,57131,Women,Summer,2,3,49,64,72
867,40186,Women,Summer,2,3,254,0,253
868,58945,Women,Spring,2,2,254,254,254
869,33474,Women,Summer,2,3,247,247,249
870,59897,Women,Fall,2,4,254,254,254
871,11724,Women,Fall,2,4,254,254,254
872,5601,Men,Summer,2,3,254,63,0
873,20063,Women,Fall,2,4,39,47,49
874,53591,Men,Winter,2,1,235,235,235
875,58179,Women,Summer,2,3,89,109,125
876,39972,Men,Summer,2,3,66,66,62
877,15384,Men,Summer,2,3,254,70,67
878,52443,Women,Winter,2,1,221,175,142
879,41868,Men,Summer,2,3,254,169,254
880,36106,Men,Summer,2,3,34,34,36
881,23282,Men,Winter,2,1,238,240,229
882,34235,Men,Summer,2,3,232,221,189
883,46615,Women,Winter,2,1,254,254,254
884,19911,Unisex,Winter,0,1,30,30,30
885,7532,Men,Summer,2,3,78,189,230
886,22350,Men,Fall,2,4,254,254,253
887,16165,Men,Fall,2,4,121,88,74
888,2040,Men,Fall,2,4,229,232,243
889,30695,Women,Winter,2,1,254,254,254
890,43367,Women,Summer,2,3,254,38,38
891,13417,Men,Summer,2,3,96,123,161
892,27622,Men,Summer,2,3,108,103,109
893,55202,Women,Spring,2,2,254,76,125
894,3192,Men,Summer,2,3,34,22,21
895,16959,Women,Winter,2,1,254,254,253
896,11340,Men,Summer,2,3,31,47,70
897,25175,Women,Winter,2,1,27,25,26
898,10292,Women,Summer,2,3,254,254,254
899,57555,Women,Spring,2,2,196,145,148
900,52027,Unisex,Summer,0,3,62,49,56
901,36562,Men,Summer,2,3,0,0,0
902,25949,Women,Summer,2,3,144,138,117
903,44142,Men,Spring,2,2,254,232,228
904,5265,Unisex,Winter,0,1,36,36,36
905,14632,Men,Fall,2,4,37,69,52
906,11172,Men,Fall,2,4,57,0,29
907,25347,Men,Summer,2,3,201,209,217
908,39718,Women,Summer,2,3,252,235,211
909,41602,Men,Summer,2,3,25,25,32
910,33222,Women,Summer,2,3,125,103,87
911,24295,Men,Summer,2,3,254,254,254
912,57767,Women,Spring,2,2,211,202,195
913,36750,Girls,Summer,1,3,62,78,133
914,37682,Unisex,Summer,0,3,37,37,40
915,34007,Girls,Summer,1,3,254,123,171
916,50542,Men,Summer,2,3,254,198,173
917,17285,Men,Fall,2,4,0,46,49
918,43969,Women,Spring,2,2,253,253,253
919,28458,Women,Summer,2,3,33,45,24
920,22162,Men,Summer,2,3,254,254,254
921,16357,Men,Fall,2,4,254,211,253
922,46427,Men,Winter,2,1,254,253,254
923,7700,Women,Fall,2,4,185,106,131
924,27410,Women,Summer,2,3,247,248,250
925,2272,Men,Fall,2,4,153,204,254
926,43155,Women,Winter,2,1,19,19,191
927,42087,Men,Summer,2,3,239,241,241
928,8748,Men,Fall,2,4,250,172,123
929,55030,Women,Spring,2,2,254,254,34
930,17043,Men,Summer,2,3,249,249,249
931,50784,Women,Fall,2,4,248,233,202
932,2888,Women,Winter,2,1,223,220,213
933,23276,Men,Winter,2,1,31,32,34
934,6414,Men,Summer,2,3,254,254,254
935,18837,Men,Summer,2,3,138,96,70
936,35313,Women,Winter,2,1,254,254,254
937,51656,Men,Winter,2,1,27,25,26
938,16191,Men,Fall,2,4,254,254,254
939,30661,Men,Winter,2,1,119,129,136
940,43393,Men,Summer,2,3,58,46,46
941,26704,Men,Fall,2,4,210,208,221
942,12531,Women,Fall,2,4,250,109,204
943,42241,Women,Summer,2,3,81,86,130
944,56473,Women,Spring,2,2,201,188,180
945,25181,Women,Winter,2,1,77,53,46
946,24053,Men,Fall,2,4,110,120,122
947,10266,Men,Fall,2,4,170,108,67
948,40516,Men,Winter,2,1,241,204,123
949,15714,Men,Fall,2,4,253,251,254
950,21521,Women,Winter,2,1,254,75,105
951,4343,Men,Summer,2,3,254,254,254
952,5291,Men,Summer,2,3,49,48,48
953,53101,Women,Winter,2,1,254,254,254
954,32304,Women,Winter,2,1,187,195,201
955,57793,Women,Spring,2,2,236,236,236
956,10054,Boys,Summer,1,3,75,52,99
957,4171,Men,Summer,2,3,254,254,254
958,45256,Men,Winter,2,1,23,23,23
959,59609,Women,Fall,2,4,254,254,37
960,15526,Women,Fall,2,4,254,20,18
961,21713,Men,Winter,2,1,254,254,254
962,44384,Women,Spring,2,2,239,239,239
963,37676,Unisex,Winter,0,1,31,31,31
964,6626,Men,Summer,2,3,254,254,253
965,47501,Unisex,Fall,0,4,254,254,254
966,17271,Men,Fall,2,4,254,74,73
967,23044,Women,Fall,2,4,254,78,77
968,22196,Men,Fall,2,4,254,254,47
969,51464,Women,Summer,2,3,65,64,45
970,54116,Women,Winter,2,1,254,254,254
971,30453,Men,Summer,2,3,231,220,206
972,2286,Men,Fall,2,4,33,33,35
973,23878,Women,Summer,2,3,254,254,254
974,48549,Women,Summer,2,3,72,36,39
975,42073,Men,Summer,2,3,39,39,39
976,31581,Men,Summer,2,3,40,181,224
977,3354,Men,Summer,2,3,254,252,248
978,26536,Men,Summer,2,3,232,232,236
979,12703,Women,Fall,2,4,239,234,238
980,24605,Women,Fall,2,4,254,58,144
981,10430,Men,Fall,2,4,254,254,253
982,56225,Men,Summer,2,3,12,12,12
983,39388,Men,Summer,2,3,31,37,49
984,14090,Men,Fall,2,4,36,40,38
985,53757,Women,Summer,2,3,223,223,228
986,37212,Men,Summer,2,3,254,200,217
987,4515,Men,Summer,2,3,254,0,0
988,45632,Men,Summer,2,3,182,254,111
989,51000,Women,Summer,2,3,254,191,163
990,7390,Men,Winter,2,1,254,254,254
991,35545,Girls,Summer,1,3,247,247,247
992,6242,Women,Summer,2,3,254,118,159
993,47165,Men,Summer,2,3,85,83,89
994,17615,Boys,Fall,1,4,245,246,250
995,48911,Women,Summer,2,3,254,254,254
996,29926,Men,Winter,2,1,11,19,18
997,42417,Unisex,Summer,0,3,98,69,112
998,3730,Men,Summer,2,3,217,214,207
999,26152,Men,Summer,2,3,115,246,254
1000,12367,Men,Fall,2,4,227,244,252
1001,54572,Women,Summer,2,3,0,0,0
1002,27080,Women,Winter,2,1,254,254,254
1003,30037,Men,Winter,2,1,158,254,253
1004,46285,Women,Summer,2,3,33,25,23
1005,12969,Men,Fall,2,4,254,254,254
1006,35777,Men,Summer,2,3,254,254,254
1007,51232,Women,Fall,2,4,67,66,26
1008,17427,Men,Winter,2,1,243,245,242
1009,9804,Men,Fall,2,4,254,254,254
1010,23612,Women,Spring,2,2,253,253,253
1011,6070,Women,Summer,2,3,212,209,202
1012,47357,Women,Summer,2,3,49,32,40
1013,26360,Women,Summer,2,3,204,206,210
1014,12155,Women,Fall,2,4,247,242,243
1015,42625,Women,Winter,2,1,254,254,254
1016,3502,Women,Fall,2,4,58,54,53
1017,30205,Women,Summer,2,3,254,77,132
1018,9038,Men,Winter,2,1,106,86,78
1019,54740,Men,Spring,2,2,27,28,27
1020,13087,Unisex,Fall,0,4,254,114,254
1021,10602,Men,Fall,2,4,128,26,39
1022,40172,Men,Winter,2,1,119,94,66
1023,33480,Women,Spring,2,2,254,254,254
1024,59863,Women,Spring,2,2,254,254,42
1025,32552,Men,Summer,2,3,241,238,244
1026,21979,Women,Winter,2,1,35,35,37
1027,56017,Women,Spring,2,2,226,226,226
1028,20097,Women,Fall,2,4,254,254,253
1029,53565,Men,Winter,2,1,30,50,28
1030,15370,Women,Fall,2,4,248,98,169
1031,39986,Men,Summer,2,3,150,150,150
1032,21145,Women,Fall,2,4,254,254,125
1033,4727,Boys,Summer,1,3,83,135,239
1034,45400,Women,Winter,2,1,254,254,254
1035,38434,Women,Summer,2,3,77,104,124
1036,53905,Women,Summer,2,3,222,207,183
1037,1609,Women,Fall,2,4,236,63,130
1038,57599,Women,Spring,2,2,254,17,31
1039,25985,Women,Spring,2,2,253,253,253
1040,59403,Women,Fall,2,4,234,225,247
1041,21519,Women,Winter,2,1,206,202,177
1042,53139,Women,Winter,2,1,254,254,254
1043,29774,Men,Summer,2,3,223,219,237
1044,3962,Women,Summer,2,3,254,48,45
1045,18033,Women,Winter,2,1,156,84,61
1046,17847,Men,Summer,2,3,228,228,228
1047,9464,Men,Fall,2,4,253,244,245
1048,48743,Men,Summer,2,3,254,254,254
1049,16995,Women,Winter,2,1,40,31,27
1050,12509,Men,Winter,2,1,254,254,254
1051,17249,Men,Fall,2,4,254,254,253
1052,47539,Women,Winter,2,1,250,220,181
1053,29546,Men,Summer,2,3,43,49,57
1054,42877,Women,Summer,2,3,254,72,72
1055,9656,Men,Fall,2,4,34,33,33
1056,23840,Men,Fall,2,4,81,68,68
1057,43199,Men,Winter,2,1,14,14,14
1058,18201,Men,Fall,2,4,80,76,55
1059,35925,Women,Summer,2,3,225,195,94
1060,8784,Unisex,Winter,0,1,128,68,21
1061,4975,Men,Summer,2,3,207,207,197
1062,56679,Women,Winter,2,1,254,254,254
1063,24259,Men,Fall,2,4,254,254,254
1064,38606,Men,Summer,2,3,234,232,236
1065,59631,Women,Fall,2,4,254,0,0
1066,4149,Women,Summer,2,3,254,254,254
1067,10850,Men,Fall,2,4,120,126,134
1068,26956,Women,Summer,2,3,254,50,51
1069,29122,Unisex,Summer,0,3,15,15,17
1070,51038,Women,Summer,2,3,228,198,254
1071,30833,Women,Summer,2,3,242,238,221
1072,48929,Women,Fall,2,4,254,254,254
1073,27884,Women,Summer,2,3,206,225,249
1074,55498,Women,Spring,2,2,254,254,254
1075,3708,Men,Summer,2,3,208,205,198
1076,48115,Women,Summer,2,3,145,90,61
1077,18665,Men,Summer,2,3,223,223,223
1078,47961,Women,Summer,2,3,254,254,254
1079,10408,Women,Fall,2,4,44,39,40
1080,14894,Women,Summer,2,3,67,67,66
1081,15946,Men,Fall,2,4,254,32,43
1082,1863,Men,Summer,2,3,51,41,39
1083,59255,Men,Winter,2,1,231,231,231
1084,20893,Men,Fall,2,4,252,251,249
1085,58989,Men,Spring,2,2,253,253,253
1086,38050,Men,Winter,2,1,3,4,4
1087,39182,Women,Summer,2,3,28,32,37
1088,41098,Women,Summer,2,3,217,168,133
1089,21941,Women,Winter,2,1,35,35,39
1090,56813,Women,Summer,2,3,34,51,34
1091,59067,Women,Summer,2,3,219,165,135
1092,15348,Men,Fall,2,4,29,37,38
1093,12951,Men,Fall,2,4,219,241,254
1094,6048,Men,Summer,2,3,63,51,47
1095,13883,Men,Fall,2,4,254,254,254
1096,19585,Women,Summer,2,3,126,164,177
1097,6874,Women,Summer,2,3,245,149,149
1098,18457,Men,Spring,2,2,252,252,252
1099,9000,Men,Fall,2,4,189,34,25
1100,48327,Women,Summer,2,3,143,177,45
1101,35589,Men,Fall,2,4,252,252,250
1102,31915,Women,Summer,2,3,10,23,48
1103,28004,Men,Summer,2,3,23,22,23
1104,27870,Women,Fall,2,4,206,220,22
1105,19743,Women,Fall,2,4,94,122,133
1106,49033,Women,Summer,2,3,254,254,218
1107,8314,Men,Summer,2,3,37,37,37
1108,31129,Girls,Summer,1,3,217,218,222
1109,43509,Women,Summer,2,3,62,59,99
1110,18691,Men,Summer,2,3,23,18,17
1111,47995,Men,Winter,2,1,240,91,66
1112,38296,Men,Summer,2,3,65,54,52
1113,14860,Women,Summer,2,3,37,33,36
1114,39344,Men,Fall,2,4,0,90,55
1115,1897,Men,Winter,2,1,136,185,239
1116,52649,Women,Summer,2,3,214,99,52
1117,57109,Women,Summer,2,3,225,36,141
1118,36902,Men,Winter,2,1,203,203,202
1119,25529,Men,Summer,2,3,247,247,244
1120,39176,Women,Summer,2,3,59,18,47
1121,40982,Boys,Summer,1,3,240,240,240
1122,58141,Women,Fall,2,4,254,254,253
1123,57935,Men,Spring,2,2,74,77,81
1124,59093,Women,Summer,2,3,254,254,254
1125,41850,Men,Winter,2,1,46,39,35
1126,21189,Unisex,Summer,0,3,76,121,176
1127,16539,Men,Fall,2,4,254,254,253
1128,46249,Women,Summer,2,3,254,254,254
1129,13877,Men,Fall,2,4,109,54,74
1130,28236,Women,Spring,2,2,253,253,254
1131,8126,Men,Winter,2,1,202,145,87
1132,19571,Men,Summer,2,3,37,46,39
1133,12199,Men,Summer,2,3,40,77,158
1134,7952,Men,Fall,2,4,254,38,42
1135,6880,Women,Summer,2,3,49,51,48
1136,11378,Men,Fall,2,4,242,239,241
1137,45894,Men,Winter,2,1,34,33,215
1138,39512,Unisex,Summer,0,3,53,52,53
1139,52823,Women,Summer,2,3,254,254,254
1140,41408,Women,Summer,2,3,210,27,53
1141,33028,Women,Summer,2,3,41,61,92
1142,25971,Women,Summer,2,3,0,0,0
1143,58525,Unisex,Summer,0,3,160,178,103
1144,37488,Women,Winter,2,1,250,250,250
1145,2844,Men,Summer,2,3,84,74,76
1146,50748,Men,Winter,2,1,151,254,81
1147,28652,Men,Summer,2,3,23,25,25
1148,29780,Men,Summer,2,3,25,33,35
1149,22368,Men,Fall,2,4,254,189,176
1150,3996,Men,Summer,2,3,71,67,62
1151,19929,Men,Fall,2,4,63,65,64
1152,2078,Women,Fall,2,4,254,76,85
1153,9490,Unisex,Fall,0,4,252,252,252
1154,49665,Men,Winter,2,1,254,254,254
1155,8542,Women,Fall,2,4,68,66,66
1156,16961,Men,Winter,2,1,254,254,254
1157,19115,Men,Summer,2,3,254,254,254
1158,28460,Women,Summer,2,3,254,61,122
1159,23088,Men,Fall,2,4,22,38,37
1160,43951,Women,Winter,2,1,254,254,254
1161,55834,Women,Spring,2,2,232,232,232
1162,42883,Women,Summer,2,3,32,33,35
1163,48585,Women,Summer,2,3,254,254,253
1164,34803,Men,Summer,2,3,254,254,252
1165,27428,Women,Fall,2,4,25,25,25
1166,55008,Women,Spring,2,2,235,88,0
1167,19327,Men,Fall,2,4,36,56,73
1168,3398,Women,Winter,2,1,39,39,39
1169,39720,Women,Summer,2,3,88,88,67
1170,10098,Men,Winter,2,1,254,254,241
1171,5853,Women,Summer,2,3,31,55,140
1172,11976,Men,Summer,2,3,254,254,254
1173,36768,Men,Winter,2,1,254,254,254
1174,44348,Men,Summer,2,3,164,30,24
1175,14438,Women,Summer,2,3,254,197,45
1176,46282,Women,Summer,2,3,243,230,159
1177,47350,Women,Summer,2,3,153,161,88
1178,23615,Women,Spring,2,2,218,204,177
1179,17420,Men,Winter,2,1,0,0,0
1180,9803,Women,Fall,2,4,254,92,205
1181,3505,Women,Fall,2,4,247,241,241
1182,42622,Women,Winter,2,1,254,254,0
1183,12152,Women,Fall,2,4,254,92,162
1184,26367,Women,Summer,2,3,241,229,254
1185,18468,Women,Spring,2,2,254,197,252
1186,13080,Men,Summer,2,3,254,254,253
1187,48318,Women,Winter,2,1,254,254,254
1188,30202,Unisex,Summer,0,3,29,240,39
1189,33487,Men,Summer,2,3,134,28,47
1190,40175,Men,Winter,2,1,254,254,254
1191,10605,Women,Winter,2,1,120,86,254
1192,56010,Women,Summer,2,3,226,226,226
1193,32555,Men,Summer,2,3,249,249,249
1194,53562,Unisex,Winter,0,1,35,95,145
1195,40949,Boys,Summer,1,3,240,240,240
1196,45407,Women,Summer,2,3,56,39,39
1197,4720,Girls,Summer,1,3,242,225,109
1198,21142,Women,Fall,2,4,1,0,101
1199,39981,Men,Summer,2,3,185,178,172
1200,59058,Women,Summer,2,3,32,30,31
1201,15377,Men,Summer,2,3,254,254,254
1202,10437,Men,Fall,2,4,252,254,253
1203,24602,Women,Fall,2,4,254,254,184
1204,32767,Men,Summer,2,3,240,243,248
1205,56222,Men,Summer,2,3,46,43,41
1206,37215,Men,Summer,2,3,211,211,221
1207,14097,Men,Fall,2,4,108,99,185
1208,53750,Women,Summer,2,3,43,45,50
1209,52682,Men,Winter,2,1,222,222,222
1210,15145,Men,Fall,2,4,68,107,168
1211,45635,Men,Summer,2,3,231,254,254
1212,4512,Women,Summer,2,3,254,254,254
1213,7397,Men,Winter,2,1,51,52,55
1214,35542,Girls,Summer,1,3,254,254,254
1215,26969,Women,Summer,2,3,254,254,254
1216,51007,Women,Summer,2,3,230,35,34
1217,48916,Women,Summer,2,3,254,254,253
1218,17612,Girls,Fall,1,4,177,180,182
1219,47162,Men,Summer,2,3,69,57,52
1220,6245,Men,Summer,2,3,195,187,183
1221,19788,Men,Winter,2,1,0,196,156
1222,12360,Men,Fall,2,4,19,14,18
1223,26155,Men,Summer,2,3,46,57,254
1224,3737,Unisex,Fall,0,4,253,63,60
1225,42410,Men,Summer,2,3,183,133,101
1226,29921,Men,Winter,2,1,41,41,41
1227,27087,Women,Summer,2,3,34,37,45
1228,54575,Women,Summer,2,3,0,0,0
1229,32303,Men,Winter,2,1,46,46,46
1230,56646,Women,Fall,2,4,216,212,210
1231,5898,Men,Summer,2,3,254,254,254
1232,57794,Women,Spring,2,2,223,204,161
1233,10053,Women,Summer,2,3,254,241,174
1234,24266,Men,Summer,2,3,153,41,30
1235,38639,Men,Summer,2,3,67,131,215
1236,15521,Men,Fall,2,4,254,254,36
1237,45251,Men,Winter,2,1,0,0,0
1238,37671,Unisex,Summer,0,3,28,28,30
1239,44383,Women,Spring,2,2,254,242,241
1240,23043,Women,Fall,2,4,254,58,73
